Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month
CA-2023-121398,2023-03-05,2023-03-10,Second Class,CUST-38756,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-OFF-4729,Office Supplies,Storage,Cardboard Storage Box,178.98,3,0.0,43.98,2023,March
CA-2024-102159,2024-11-10,2024-11-13,Standard Class,CUST-44650,Corporate,United States,Oregon City,Oregon,West,PROD-FUR-5340,Furniture,Bookcases,Metal Storage Bookcase,480.58,3,0.15,5.38,2024,November
CA-2023-187980,2023-04-11,2023-04-18,Standard Class,CUST-58940,Consumer,United States,Indiana City,Indiana,Central,PROD-OFF-9488,Office Supplies,Binders,3-Ring Binder,25.13,3,0.0,7.13,2023,April
CA-2026-497819,2026-06-02,2026-06-04,Second Class,CUST-93597,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-2058,Office Supplies,Storage,Desktop Drawer,379.9,7,0.0,64.9,2026,June
CA-2024-181441,2024-12-23,2024-12-28,Standard Class,CUST-95473,Home Office,United States,Colorado City,Colorado,West,PROD-FUR-5576,Furniture,Tables,Coffee Table,949.37,2,0.0,69.37,2024,December
CA-2025-542846,2025-12-29,2026-01-03,Standard Class,CUST-91788,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-7899,Furniture,Tables,Computer Desk,1458.11,3,0.0,138.11,2025,December
CA-2024-837902,2024-09-12,2024-09-17,First Class,CUST-40734,Consumer,United States,Florida City,Florida,South,PROD-FUR-8987,Furniture,Bookcases,5-Shelf Bookcase,859.85,5,0.1,67.85,2024,September
CA-2026-975817,2026-04-27,2026-04-30,First Class,CUST-95761,Home Office,United States,North Carolina City,North Carolina,South,PROD-FUR-5616,Furniture,Tables,Dining Table,540.32,1,0.0,100.32,2026,April
CA-2024-947516,2024-07-02,2024-07-05,Second Class,CUST-59036,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-1571,Technology,Accessories,Wireless Mouse,98.8,2,0.4,-5.2,2024,July
CA-2025-177506,2025-03-09,2025-03-16,Standard Class,CUST-54237,Consumer,United States,New York City,New York,East,PROD-FUR-4084,Furniture,Tables,Conference Table,1411.05,3,0.1,91.05,2025,March
CA-2026-350072,2026-04-30,2026-05-05,Standard Class,CUST-54130,Consumer,United States,Arizona City,Arizona,West,PROD-FUR-4389,Furniture,Tables,Coffee Table,1704.58,5,0.3,-495.42,2026,April
CA-2025-319730,2025-05-19,2025-05-24,Standard Class,CUST-11515,Home Office,United States,Texas City,Texas,Central,PROD-TEC-6109,Technology,Machines,Laminating Machine,337.19,1,0.0,109.69,2025,May
CA-2025-819533,2025-10-27,2025-11-02,Second Class,CUST-11577,Corporate,United States,Ohio City,Ohio,East,PROD-FUR-7358,Furniture,Furnishings,Floor Mat,255.01,7,0.0,8.61,2025,October
CA-2025-867303,2025-06-12,2025-06-16,First Class,CUST-25511,Consumer,United States,Michigan City,Michigan,Central,PROD-TEC-8769,Technology,Accessories,USB-C Hub,68.19,1,0.1,16.19,2025,June
CA-2025-675194,2025-06-23,2025-06-30,Standard Class,CUST-32706,Home Office,United States,Georgia City,Georgia,South,PROD-FUR-1378,Furniture,Tables,Dining Table,2143.87,4,0.0,383.87,2025,June
CA-2026-273615,2026-02-20,2026-02-26,Standard Class,CUST-10463,Home Office,United States,Florida City,Florida,South,PROD-FUR-7120,Furniture,Furnishings,Desk Organizer,84.69,2,0.0,14.29,2026,February
CA-2023-743789,2023-04-26,2023-04-30,Second Class,CUST-24559,Home Office,United States,Michigan City,Michigan,Central,PROD-TEC-3939,Technology,Copiers,Color Laser Printer,4417.0,5,0.0,1492.0,2023,April
CA-2025-691731,2025-03-14,2025-03-17,Second Class,CUST-80990,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-9033,Office Supplies,Storage,Plastic Storage Bin,278.36,5,0.0,53.36,2025,March
CA-2023-214010,2023-11-30,2023-12-04,Standard Class,CUST-39424,Consumer,United States,Arizona City,Arizona,West,PROD-OFF-4998,Office Supplies,Storage,Cardboard Storage Box,54.76,1,0.0,9.76,2023,November
CA-2026-162287,2026-01-22,2026-01-26,Standard Class,CUST-24645,Consumer,United States,New York City,New York,East,PROD-TEC-8951,Technology,Copiers,Color Laser Printer,5258.77,7,0.1,1163.77,2026,January
CA-2025-166985,2025-05-11,2025-05-15,Same Day,CUST-61702,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-2551,Office Supplies,Art,Acrylic Paint Set,39.83,2,0.0,9.83,2025,May
CA-2023-123834,2023-06-06,2023-06-09,Standard Class,CUST-67608,Corporate,United States,Washington City,Washington,West,PROD-TEC-7240,Technology,Phones,Bluetooth Headset,1896.87,5,0.0,596.87,2023,June
CA-2023-570455,2023-04-16,2023-04-19,Standard Class,CUST-44474,Corporate,United States,New Jersey City,New Jersey,East,PROD-TEC-6718,Technology,Machines,3D Printer,1793.63,5,0.0,656.13,2023,April
CA-2023-986854,2023-06-20,2023-06-25,Standard Class,CUST-23329,Consumer,United States,Ohio City,Ohio,East,PROD-TEC-1498,Technology,Copiers,All-in-One Copier,816.79,1,0.0,231.79,2023,June
CA-2023-681042,2023-07-12,2023-07-18,Standard Class,CUST-81927,Consumer,United States,Illinois City,Illinois,Central,PROD-TEC-3521,Technology,Phones,Smartphone X,784.56,2,0.0,264.56,2023,July
CA-2023-840885,2023-08-29,2023-09-01,Standard Class,CUST-95119,Home Office,United States,Texas City,Texas,Central,PROD-FUR-4768,Furniture,Tables,Coffee Table,975.37,2,0.0,95.37,2023,August
CA-2024-969485,2024-02-29,2024-03-04,First Class,CUST-88282,Home Office,United States,Massachusetts City,Massachusetts,East,PROD-OFF-9313,Office Supplies,Binders,Pocket Folder,14.93,2,0.0,2.93,2024,February
CA-2024-212564,2024-07-22,2024-07-24,First Class,CUST-33991,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-3757,Furniture,Furnishings,Desk Organizer,22.79,1,0.4,-12.41,2024,July
CA-2025-532941,2025-04-27,2025-04-30,First Class,CUST-84219,Consumer,United States,Washington City,Washington,West,PROD-OFF-1534,Office Supplies,Paper,Premium A4 Copy Paper,135.1,10,0.1,22.6,2025,April
CA-2023-812593,2023-01-02,2023-01-05,Standard Class,CUST-19196,Consumer,United States,Oregon City,Oregon,West,PROD-OFF-9320,Office Supplies,Paper,Color Paper Pack,13.76,1,0.0,2.51,2023,January
CA-2024-478422,2024-04-05,2024-04-12,Same Day,CUST-92821,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-9758,Office Supplies,Art,Colored Pencils,25.99,2,0.3,-4.01,2024,April
CA-2026-798961,2026-03-23,2026-03-28,Second Class,CUST-89737,Consumer,United States,Minnesota City,Minnesota,Central,PROD-OFF-3728,Office Supplies,Paper,Premium A4 Copy Paper,98.41,8,0.2,8.41,2026,March
CA-2023-765673,2023-09-27,2023-10-02,First Class,CUST-13114,Consumer,United States,Ohio City,Ohio,East,PROD-OFF-9861,Office Supplies,Binders,Heavy Duty Binder,44.47,6,0.0,8.47,2023,September
CA-2023-974609,2023-02-25,2023-03-01,Standard Class,CUST-95998,Consumer,United States,Virginia City,Virginia,South,PROD-TEC-4565,Technology,Machines,Paper Shredder,1024.43,3,0.0,341.93,2023,February
CA-2024-639767,2024-03-22,2024-03-26,First Class,CUST-82902,Consumer,United States,New Jersey City,New Jersey,East,PROD-TEC-4188,Technology,Machines,Laminating Machine,650.6,2,0.0,195.6,2024,March
CA-2025-299316,2025-06-07,2025-06-10,First Class,CUST-41376,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-OFF-7961,Office Supplies,Paper,Premium A4 Copy Paper,141.52,9,0.0,40.27,2025,June
CA-2025-336538,2025-07-01,2025-07-04,Standard Class,CUST-75425,Home Office,United States,North Carolina City,North Carolina,South,PROD-TEC-3120,Technology,Accessories,Mechanical Keyboard,504.43,7,0.0,140.43,2025,July
CA-2023-636667,2023-09-22,2023-09-26,Standard Class,CUST-64675,Corporate,United States,Michigan City,Michigan,Central,PROD-FUR-3905,Furniture,Bookcases,Wood Bookcase,1394.53,8,0.0,127.33,2023,September
CA-2024-841063,2024-03-25,2024-04-01,Standard Class,CUST-25792,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-FUR-4767,Furniture,Furnishings,Desk Organizer,85.58,2,0.0,15.18,2024,March
CA-2025-373541,2025-06-30,2025-07-02,Second Class,CUST-97347,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-3511,Office Supplies,Paper,Recycled Paper,29.79,2,0.0,7.29,2025,June
CA-2025-544874,2025-03-21,2025-03-24,Standard Class,CUST-48799,Consumer,United States,Texas City,Texas,Central,PROD-OFF-1723,Office Supplies,Paper,Premium A4 Copy Paper,18.77,2,0.4,-3.73,2025,March
CA-2024-319222,2024-12-30,2025-01-03,Second Class,CUST-59549,Home Office,United States,New Jersey City,New Jersey,East,PROD-FUR-8067,Furniture,Tables,Dining Table,1356.63,3,0.0,36.63,2024,December
CA-2023-963787,2023-05-10,2023-05-13,Second Class,CUST-68446,Consumer,United States,New Jersey City,New Jersey,East,PROD-OFF-8489,Office Supplies,Art,Acrylic Paint Set,134.66,7,0.0,29.66,2023,May
CA-2024-682074,2024-06-07,2024-06-13,Second Class,CUST-97173,Consumer,United States,North Carolina City,North Carolina,South,PROD-OFF-3131,Office Supplies,Appliances,Microwave,886.5,7,0.0,256.5,2024,June
CA-2024-658697,2024-06-18,2024-06-23,Standard Class,CUST-59294,Consumer,United States,Colorado City,Colorado,West,PROD-FUR-5500,Furniture,Tables,Conference Table,2081.73,5,0.2,-118.27,2024,June
CA-2023-748033,2023-12-30,2024-01-01,Standard Class,CUST-29324,Consumer,United States,Washington City,Washington,West,PROD-TEC-1882,Technology,Phones,Smartphone X,1121.9,3,0.0,341.9,2023,December
CA-2025-270824,2025-04-29,2025-05-04,First Class,CUST-40825,Corporate,United States,New Jersey City,New Jersey,East,PROD-TEC-5732,Technology,Accessories,Wireless Mouse,293.9,4,0.1,85.9,2025,April
CA-2025-895477,2025-01-09,2025-01-12,First Class,CUST-12567,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-5555,Furniture,Chairs,Executive Leather Chair,629.99,3,0.2,-30.01,2025,January
CA-2023-272409,2023-08-04,2023-08-08,Standard Class,CUST-30116,Consumer,United States,Arizona City,Arizona,West,PROD-TEC-8868,Technology,Accessories,Wireless Mouse,260.19,3,0.0,104.19,2023,August
CA-2023-231827,2023-09-23,2023-09-28,Standard Class,CUST-50325,Corporate,United States,Oregon City,Oregon,West,PROD-FUR-3007,Furniture,Chairs,Executive Leather Chair,669.39,3,0.15,9.39,2023,September
CA-2023-325756,2023-04-20,2023-04-26,Standard Class,CUST-49263,Home Office,United States,Oregon City,Oregon,West,PROD-TEC-3838,Technology,Phones,Bluetooth Headset,426.73,1,0.0,166.73,2023,April
CA-2026-544503,2026-05-21,2026-05-24,Standard Class,CUST-97838,Consumer,United States,Florida City,Florida,South,PROD-OFF-5530,Office Supplies,Art,Sketchbook,57.99,3,0.0,12.99,2026,May
CA-2025-597873,2025-06-24,2025-06-28,Same Day,CUST-16727,Consumer,United States,Tennessee City,Tennessee,South,PROD-TEC-1942,Technology,Accessories,Webcam 1080p,171.14,2,0.0,67.14,2025,June
CA-2025-547746,2025-04-12,2025-04-14,Standard Class,CUST-31341,Consumer,United States,Michigan City,Michigan,Central,PROD-FUR-1004,Furniture,Tables,Conference Table,481.74,1,0.0,41.74,2025,April
CA-2025-353078,2025-06-16,2025-06-18,Same Day,CUST-78199,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-6092,Office Supplies,Art,Whiteboard Markers,31.01,2,0.2,1.01,2025,June
CA-2025-988559,2025-04-24,2025-04-27,Standard Class,CUST-97227,Home Office,United States,Minnesota City,Minnesota,Central,PROD-TEC-2798,Technology,Machines,Laminating Machine,1512.3,5,0.1,374.8,2025,April
CA-2023-921882,2023-01-11,2023-01-16,First Class,CUST-58867,Corporate,United States,New Jersey City,New Jersey,East,PROD-TEC-6356,Technology,Phones,VoIP Desk Phone,226.04,1,0.4,-33.96,2023,January
CA-2024-955876,2024-09-07,2024-09-11,Standard Class,CUST-66463,Consumer,United States,Indiana City,Indiana,Central,PROD-FUR-5452,Furniture,Furnishings,Floor Mat,80.09,2,0.0,9.69,2024,September
CA-2023-706752,2023-07-16,2023-07-23,Standard Class,CUST-29187,Consumer,United States,Georgia City,Georgia,South,PROD-OFF-9761,Office Supplies,Storage,Desktop Drawer,80.23,2,0.3,-9.77,2023,July
CA-2025-257699,2025-02-06,2025-02-13,Standard Class,CUST-38742,Corporate,United States,Tennessee City,Tennessee,South,PROD-FUR-9412,Furniture,Bookcases,5-Shelf Bookcase,345.92,2,0.0,29.12,2025,February
CA-2023-370561,2023-08-03,2023-08-07,First Class,CUST-25198,Corporate,United States,Virginia City,Virginia,South,PROD-OFF-5753,Office Supplies,Storage,Plastic Storage Bin,309.22,5,0.0,84.22,2023,August
CA-2024-477082,2024-03-09,2024-03-14,Standard Class,CUST-44765,Consumer,United States,Ohio City,Ohio,East,PROD-FUR-3793,Furniture,Chairs,Executive Leather Chair,415.64,2,0.1,-24.36,2024,March
CA-2026-233501,2026-01-18,2026-01-22,Second Class,CUST-90730,Home Office,United States,Washington City,Washington,West,PROD-OFF-1835,Office Supplies,Paper,Cardstock Paper,46.73,3,0.0,12.98,2026,January
CA-2024-493922,2024-11-19,2024-11-24,Standard Class,CUST-51950,Corporate,United States,Michigan City,Michigan,Central,PROD-TEC-8619,Technology,Copiers,Compact Scanner,7164.67,8,0.0,2484.67,2024,November
CA-2024-817006,2024-05-17,2024-05-21,Standard Class,CUST-25728,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-8211,Furniture,Furnishings,LED Desk Lamp,64.74,2,0.2,-5.66,2024,May
CA-2026-901798,2026-03-14,2026-03-18,First Class,CUST-53158,Home Office,United States,Ohio City,Ohio,East,PROD-OFF-5157,Office Supplies,Binders,Heavy Duty Binder,22.33,3,0.15,4.33,2026,March
CA-2023-386100,2023-11-21,2023-11-23,Standard Class,CUST-82107,Consumer,United States,Illinois City,Illinois,Central,PROD-OFF-7537,Office Supplies,Storage,File Cabinet,124.93,2,0.0,34.93,2023,November
CA-2025-332931,2025-11-19,2025-11-21,Standard Class,CUST-73879,Consumer,United States,Ohio City,Ohio,East,PROD-TEC-3526,Technology,Phones,Wireless Phone Charger,832.79,3,0.3,52.79,2025,November
CA-2024-354043,2024-03-21,2024-03-25,Standard Class,CUST-74817,Consumer,United States,California City,California,West,PROD-OFF-1261,Office Supplies,Binders,Pocket Folder,54.26,8,0.15,6.26,2024,March
CA-2025-250953,2025-07-04,2025-07-08,First Class,CUST-79711,Home Office,United States,Indiana City,Indiana,Central,PROD-FUR-6724,Furniture,Chairs,Executive Leather Chair,1297.34,6,0.15,-22.66,2025,July
CA-2026-813076,2026-03-22,2026-03-26,Standard Class,CUST-96292,Consumer,United States,Georgia City,Georgia,South,PROD-FUR-5052,Furniture,Furnishings,Wall Clock,99.82,3,0.15,-5.78,2026,March
CA-2023-262403,2023-10-02,2023-10-09,Standard Class,CUST-91494,Corporate,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-3376,Furniture,Tables,Coffee Table,494.99,1,0.0,54.99,2023,October
CA-2025-872291,2025-01-27,2025-01-31,Standard Class,CUST-56098,Corporate,United States,Illinois City,Illinois,Central,PROD-OFF-7117,Office Supplies,Storage,Desktop Drawer,64.14,1,0.0,19.14,2025,January
CA-2025-281143,2025-02-18,2025-02-21,First Class,CUST-61012,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-TEC-5736,Technology,Copiers,Color Laser Printer,1901.44,2,0.0,731.44,2025,February
CA-2026-981809,2026-01-04,2026-01-09,Standard Class,CUST-44812,Corporate,United States,Michigan City,Michigan,Central,PROD-TEC-7522,Technology,Accessories,USB-C Hub,72.16,1,0.1,20.16,2026,January
CA-2024-686789,2024-06-13,2024-06-18,First Class,CUST-52863,Home Office,United States,Indiana City,Indiana,Central,PROD-FUR-2502,Furniture,Furnishings,Floor Mat,183.7,5,0.0,7.7,2024,June
CA-2024-840045,2024-05-08,2024-05-11,Standard Class,CUST-24266,Consumer,United States,Texas City,Texas,Central,PROD-OFF-7310,Office Supplies,Art,Whiteboard Markers,173.56,9,0.0,38.56,2024,May
CA-2024-715781,2024-11-08,2024-11-11,First Class,CUST-86958,Consumer,United States,Tennessee City,Tennessee,South,PROD-FUR-6470,Furniture,Bookcases,5-Shelf Bookcase,506.76,3,0.0,31.56,2024,November
CA-2024-951617,2024-08-08,2024-08-12,Second Class,CUST-16523,Home Office,United States,Washington City,Washington,West,PROD-TEC-2502,Technology,Copiers,All-in-One Copier,5395.73,6,0.0,1885.73,2024,August
CA-2026-636114,2026-04-17,2026-04-20,First Class,CUST-43477,Consumer,United States,Pennsylvania City,Pennsylvania,East,PROD-FUR-9177,Furniture,Tables,Conference Table,724.8,2,0.3,-155.2,2026,April
CA-2025-975512,2025-10-24,2025-10-26,Second Class,CUST-23890,Consumer,United States,New York City,New York,East,PROD-FUR-4557,Furniture,Bookcases,5-Shelf Bookcase,1144.83,10,0.4,-439.17,2025,October
CA-2024-201121,2024-04-17,2024-04-22,First Class,CUST-68535,Corporate,United States,Indiana City,Indiana,Central,PROD-TEC-6904,Technology,Copiers,All-in-One Copier,924.41,1,0.0,339.41,2024,April
CA-2023-372168,2023-06-20,2023-06-26,Standard Class,CUST-13832,Corporate,United States,Arizona City,Arizona,West,PROD-FUR-3443,Furniture,Bookcases,Wood Bookcase,888.95,5,0.1,96.95,2023,June
CA-2026-462612,2026-02-17,2026-02-21,Standard Class,CUST-73288,Corporate,United States,Tennessee City,Tennessee,South,PROD-OFF-5354,Office Supplies,Storage,Cardboard Storage Box,125.33,2,0.0,35.33,2026,February
CA-2024-204843,2024-06-26,2024-06-29,Standard Class,CUST-36505,Corporate,United States,Oregon City,Oregon,West,PROD-OFF-7559,Office Supplies,Paper,Cardstock Paper,59.35,4,0.0,14.35,2024,June
CA-2023-980292,2023-11-22,2023-11-27,Standard Class,CUST-70102,Consumer,United States,Massachusetts City,Massachusetts,East,PROD-TEC-2875,Technology,Accessories,Webcam 1080p,76.81,1,0.1,24.81,2023,November
CA-2026-913071,2026-06-16,2026-06-19,First Class,CUST-34624,Corporate,United States,Washington City,Washington,West,PROD-FUR-5777,Furniture,Chairs,Executive Leather Chair,424.83,3,0.4,-235.17,2026,June
CA-2024-496601,2024-05-28,2024-06-01,Standard Class,CUST-27205,Corporate,United States,Arizona City,Arizona,West,PROD-FUR-3790,Furniture,Bookcases,Modular Shelving Unit,889.43,6,0.1,-60.97,2024,May
CA-2026-920217,2026-04-25,2026-04-29,First Class,CUST-67241,Consumer,United States,Colorado City,Colorado,West,PROD-OFF-1350,Office Supplies,Binders,Presentation Binder,18.0,3,0.3,0.0,2026,April
CA-2025-366186,2025-10-12,2025-10-15,First Class,CUST-94146,Consumer,United States,Oregon City,Oregon,West,PROD-FUR-8718,Furniture,Tables,Coffee Table,2739.17,10,0.4,-1660.83,2025,October
CA-2024-461417,2024-11-01,2024-11-04,Second Class,CUST-72574,Corporate,United States,Massachusetts City,Massachusetts,East,PROD-TEC-2074,Technology,Machines,Laminating Machine,356.49,1,0.0,128.99,2024,November
CA-2023-354957,2023-08-18,2023-08-25,Second Class,CUST-84308,Home Office,United States,Arizona City,Arizona,West,PROD-OFF-4566,Office Supplies,Storage,Plastic Storage Bin,597.34,10,0.0,147.34,2023,August
CA-2025-422870,2025-11-15,2025-11-19,Standard Class,CUST-81356,Corporate,United States,Arizona City,Arizona,West,PROD-OFF-9450,Office Supplies,Paper,Color Paper Pack,83.14,7,0.2,4.39,2025,November
CA-2023-207967,2023-12-24,2023-12-30,First Class,CUST-26532,Home Office,United States,Illinois City,Illinois,Central,PROD-FUR-9677,Furniture,Chairs,Mesh Task Chair,186.22,1,0.3,-33.78,2023,December
CA-2026-605173,2026-06-26,2026-06-30,Standard Class,CUST-77847,Home Office,United States,Illinois City,Illinois,Central,PROD-OFF-5597,Office Supplies,Binders,3-Ring Binder,7.49,1,0.0,1.49,2026,June
CA-2025-380092,2025-04-27,2025-05-01,Standard Class,CUST-59990,Corporate,United States,Tennessee City,Tennessee,South,PROD-FUR-6192,Furniture,Chairs,Office Ergonomic Chair,327.99,2,0.4,-112.01,2025,April
CA-2024-879957,2024-07-07,2024-07-10,Standard Class,CUST-48826,Home Office,United States,Tennessee City,Tennessee,South,PROD-FUR-3970,Furniture,Tables,Computer Desk,3794.12,9,0.1,-165.88,2024,July
